家賃,物件番号,情報更新日,次回更新予定日,所在地,建物名,沿線・駅・交通,専有面積,専用庭面積,間取り,間取り内訳,バルコニー,サービスルーム数,小学校区,中学校区,駐車場,駐車場：形式,駐車場：状況,駐車場備考,駐車場敷金,敷金,礼金,精算方式,保証金,保証金償却,管理費,共益費,雑費,家賃保証会社,家賃保証・保証費用等,保険,更新料,その他一時金,施設費用,その他費用,賃貸借区分,契約期間,特優賃区分,管理員の勤務形態,敷地延長,建物構造,建物工法,最適用途,階建,階,築年月,現況,入居可能時期,設備,特記事項,備考,取引態様,担当者,担当者連絡先,市区
6.5,97683319,2022年12月06日,2022年12月20日,福岡市西区姪の浜６丁目１－２９  mapを見る,ポポラーレ姪浜  301,福岡市空港線姪浜駅 徒歩8分 駅までmap 福岡市空港線藤崎駅 徒歩25分 駅までmap 福岡市空港線室見駅 徒歩34分 駅までmap ,36.18㎡ / 約10.94坪,nan,2K,Ｋ1.6／洋6.1／和8.8, 北,nan,nan,nan,空有,nan,　,nan,nan,無,1ヶ月 / 6.5万円,nan,無,nan,無,3000円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上8階建,3階部分,2007[H19]年7月,空家,相談　2022年9月24日,プロパンガス　 電気　 上水道　 下水道　 エアコン　 給湯　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 ＢＳ端子　 ＣＳ　 システムキッチン　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 出窓　 ２口コンロ　,角部屋　,女性の一人暮らしも安心のオートロック付き。駐輪場付き物件。安心のバストイレ別。エレベーターもあります。2口コンロでお料理もはかどりますね。嬉しい室内洗濯機置き場。駐車場の空きについては要確認,専任媒介,nan,"
",西
3.2,99298372,2022年12月05日,2022年12月19日,福岡市西区福重３丁目12-2  mapを見る,フォーチュンパレス新室見  303,新室見バス停 徒歩3分 福岡市空港線姪浜駅 徒歩19分 駅までmap 福岡市七隈線橋本駅 徒歩29分 駅までmap ,壁芯20.25㎡ / 約6.13坪,nan,ワンルーム,洋7, 北西,nan,福岡市立福重小学校　距離431ｍ,福岡市立内浜中学校　距離1144ｍ,空無,自走（平置きも含む）,　,nan,nan,無,無,実費,無,nan,無,4000円,無,有 日本セーフティ※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,旧賃料22000円 ,安心サポート入会：5000円退去時清掃代：5万5000円鍵交換代：1万9800円,nan,安心サポート：1500円 / 月水道代：2750円 / 月町費：300円 / 月,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上4階建,3階部分,1991[H3]年3月,居住中,予定　2022年12月上旬,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 ＴＶモニタ付きインターホン　 駐輪場　 シューズボックス　 敷地内ゴミ置き場　,ペット不可　 フリーレント（1ヶ月）　 事務所使用可　,"当社の空室資料はこちらからダウンロードできます。ＩＤ、ＰＡＳＳは直接ご連絡下さい！！【ゼロ不動産管理ホームページ】http://www.zerokanri.co.jp/trader/index.html【初期費用】鍵交換代：18,000円（税別）消毒代(必須)：12,500円（税別）保証会社：保証人有40％　無50％事務手数料：12,000円（税別）安心サポート：初回入会金5,000円(簡易消火器付)月額1,500円※安心サポートには24時間緊急サポートと家財保険が含まれます。",代理,nan,"
",西
2.8,99050027,2022年12月05日,2022年12月19日,福岡市西区小戸１丁目22-5  mapを見る,ラウレア小戸パークサイド  205,福岡市空港線姪浜駅 徒歩10分 駅までmap 筑肥線姪浜駅 徒歩15分 駅までmap ,壁芯20㎡ / 約6.05坪,nan,ワンルーム,洋7／ロフト4, 2㎡,nan,福岡市立内浜小学校　距離834ｍ,福岡市立内浜中学校　距離1390ｍ,無,nan,　,nan,nan,無,無,実費,無,nan,無,3000円,無,有 全保連※契約者や条件によっては、内容が変更になる場合があります。,初回総賃料の（50％）,有、安心サポートに含む（例）※契約者や条件によっては、内容が変更になる場合があります。,旧賃料11000円 ,保証会社費用：1万6550円鍵交換費用：1万8700円消毒費用：1万4300円,nan,安心サポート：1700円 / 月町費：400円 / 月継続保証料：1200円 / 月,nan,1年,nan,巡回,nan,木造,nan,nan,地上2階建,2階部分,1993[H5]年1月,空家,相談　,プロパンガス　 冷房　 暖房　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 ガスコンロ設置可　 洗濯機置場　 ロフト　 フローリング　 バルコニー　 駐輪場　 バイク置場(屋外）　 バイク駐輪場（大型可）　 インターネット使い放題　 火災報知機　 全居室フローリング　 押入れ　,ペット不可　 閑静住宅街　 角部屋　 フリーレント（1ヶ月）　 事務所使用可　 最上階　 高齢者相談　 天井高2.5ｍ以上　 保証人不要　,角部屋☆BS視聴・WiFi無料♪リフォーム部屋☆☆☆家賃・初期費用ともに嬉しい設定に致しました!!お見逃し無く☆☆ロフトがすごい!!一見の価値アリです☆ガスコンロが置けるスペースがあるので料理をされる方にもオススメです(^^)v人気物件☆ワクワク～♪初期費用がお安くなうえにこのクオリティー!!駐輪スペースもかなり広い!!余裕の駐輪☆室内はリゾート!!部屋の中がリゾート☆プライベート充実☆☆BS視聴無料♪WiFi-40M無料♪大型バイクOK★,代理,坂根,"
										TEL：092-885-0011
										メールアドレス：nishi.pm@dream-stage.net
",西
4.0,98992363,2022年12月05日,2022年12月19日,福岡市西区下山門２丁目2-21  mapを見る,chocolateⅡ  105,筑肥線下山門駅 徒歩8分 駅までmap 筑肥線姪浜駅 徒歩14分 駅までmap ,22.16㎡ / 約6.70坪,nan,ワンルーム,nan,無,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,有 確認ください（全保連：月額合計100％ジェイリース：月額合計80％日本セーフティ：月額合計80％～100％）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、17000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：1万6500円,nan,共益費：3000円 / 月町費：500円 / 月シード24：840円 / 月口座振替手数料：400円 / 月,nan,1年,nan,巡回,nan,木造,nan,nan,地上2階建,1階部分,2009[H21]年6月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 収納スペース　 洗面所　 洗濯機置場　 室内洗濯機置場　 ロフト　 フローリング　 ２口コンロ　 インターネット使い放題　,nan,退去時クリーニング：40000円,代理,nan,"
",西
5.5,99309035,2022年12月05日,2022年12月19日,福岡市西区上山門１丁目19-1  mapを見る,エメラルドマンション生の松原  403,筑肥線下山門駅 徒歩16分 駅までmap ,壁芯55.13㎡ / 約16.68坪,nan,3DK,ＤＫ6.9／洋4.9／和6／和6, 南,nan,福岡市立下山門小学校　距離821ｍ,福岡市立下山門中学校　距離1460ｍ,空無,nan,　,nan,nan,無,無,実費,無,nan,無,4000円,無,有 全保連株式会社※契約者や条件によっては、内容が変更になる場合があります。,"29,500～",有、21500円、2年、東京海上ウエスト（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,1年,nan,巡回,nan,ＲＣ,nan,nan,地上5階建,4階部分,1986[S61]年12月,空家,相談　,都市ガス　 バス・トイレ別　 シャワー　 収納スペース　 ガスコンロ設置可　 室内洗濯機置場　 バルコニー　 ＴＶモニタ付きインターホン　 駐輪場　,ペット相談可　 小型犬可　 猫可　 日当り良好　 閑静住宅街　 分譲タイプ　 眺望良好　,"玄関に録画機能付きカメラホン設置ペット飼育の場合　礼金0円→2ヶ月　/　家賃5,000円増　（最大3匹まで飼育可能）※室内禁煙です。　※詳細は担当まで、ご確認ください。　",代理,村上,"
										TEL：090-9596-8719
",西
1.9,99309257,2022年12月05日,2022年12月19日,福岡市西区姪の浜３丁目11-29  mapを見る,ベルコーポ姪浜  102,筑肥線姪浜駅 徒歩7分 駅までmap 福岡市空港線室見駅 徒歩21分 駅までmap 筑肥線下山門駅 徒歩23分 駅までmap ,16.35㎡ / 約4.95坪,nan,ワンルーム,nan,無,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,有 確認ください（全保連　月額合計100％ジェイリース　月額合計80％日本セーフティ：月額合計80％～100％）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、17000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：1万6500円,nan,シード24：840円 / 月口座振替料：400円 / 月共益費：3000円 / 月,nan,1年,nan,nan,nan,鉄骨造,nan,nan,地上3階建,1階部分,1985[S60]年3月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 ＣＡＴＶ　 ガスコンロ設置可　 フローリング　 押入れ　,角部屋　,退去時クリーニング：19000円,代理,nan,"
",西
6.3,99303050,2022年12月05日,2022年12月19日,福岡市西区小戸１丁目4-14(仮)  mapを見る,クリーク小戸  203,筑肥線姪浜駅 徒歩16分 駅までmap 福岡市空港線姪浜駅 徒歩16分 駅までmap 筑肥線下山門駅 徒歩20分 駅までmap ,内法35.22㎡ / 約10.65坪,nan,1LDK,ＬＤＫ10.6／洋4.4,nan,nan,nan,nan,空無,nan,　,nan,nan,無,1.5ヶ月,実費,無,nan,無,3000円,無,有 ジェイリース※契約者や条件によっては、内容が変更になる場合があります。,初回保証料60%,有、18000円、2年、日本共済（例）※契約者や条件によっては、内容が変更になる場合があります。,旧賃料22000円 ,nan,nan,２４時間サポート：660円 / 月町費：300円 / 月,nan,2年,nan,巡回,nan,木造,nan,nan,地上3階建,2階部分,2022[R4]年12月（新築）,未完成,予定　2022年12月上旬,プロパンガス　 エアコン　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 ＢＳ端子　 収納スペース　 システムキッチン　 室内洗濯機置場　 浴室乾燥機　 フローリング　 バルコニー　 オートロック　 ＴＶモニタ付きインターホン　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 全居室フローリング　 インターネット対応　,角部屋　,"※物件のお問い合わせは下記担当者携帯までご連絡下さい。FAX番号:(092)707-7099入居時消毒代16,500円（税込）退去時クリーニング代　49,500円（税込）短期解約違約金　1年未満2か月　1年以上2年未満1ヶ月",貸主,松森,"
										TEL：080-8592-6749
",西
7.0,98698360,2022年12月06日,2022年12月20日,福岡市西区姪の浜６丁目１－１２  mapを見る,ウェルスグローリー姪浜  403,福岡市空港線姪浜駅 徒歩8分 姪浜（西鉄ストア側）バス停 徒歩2分 駅までmap 筑肥線姪浜駅 徒歩8分 駅までmap ,44.84㎡ / 約13.56坪,nan,1LDK,洋5.2／ＬＤＫ11.5, 南,nan,nan,nan,空無,nan,　,nan,nan,無,1ヶ月 / 7万円,nan,無,nan,無,3000円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＳＲＣ,nan,nan,地上9階建,4階部分,1989[H1]年3月,空家,相談　2022年9月12日,都市ガス　 電気　 上水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 ＢＳ端子　 システムキッチン　 室内洗濯機置場　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 出窓　 ２口コンロ　 独立洗面脱衣所　,リノベーション　 南向き　,角部屋の２面採光で日当たりも良好です。窓も多く風通しも良いので、カビ等の心配もありません。駐車場の空きについては要確認,専任媒介,nan,"
",西
4.5,99307251,2022年12月05日,2022年12月19日,福岡市西区姪の浜５丁目22-33  mapを見る,ラフィネ姪浜  403,福岡市空港線姪浜駅 徒歩6分 駅までmap ,25㎡ / 約7.56坪,nan,1DK,ＤＫ5／洋5.5, 北,nan,nan,nan,空有　1万1000円,nan,　,nan,nan,無,無,実費,無,nan,無,3000円,無,有 ジェイリース※契約者や条件によっては、内容が変更になる場合があります。,"60%(1年毎更新料10,000円),100％(更新料なし)共に最低保証料25,000円、 学生プラン10,000円(更新料なし) 各プランとも400円/月（引落手数料含む）収納代行必須",無,旧賃料22000円 ,nan,nan,水町費：3000円 / 月シード24M：800円 / 月火災保険：800円 / 月,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上9階建,4階部分,2001[H13]年2月,居住中,相談　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 システムキッチン　 洗面所　 洗面台　 洗濯機置場　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 駐輪場　 ２口コンロ　 独立洗面脱衣所　 全居室フローリング　 シューズボックス　 敷地内ゴミ置き場　,ペット不可　,"12/27空予定□契約内容□・ペット飼育、一時預かり不可。・契約開始日より12ヶ月未満での解約は家賃2ヶ月分、　24ヶ月未満での解約は家賃1ヶ月分を申し受けます。・退去時ハウスクリーニング代として家賃１ヶ月分+故意過失による損傷損耗は実費。・連帯保証人様の極度額は賃料・共益費を合算した36ヵ月分となります。・消毒代: 16,500円(内消費税1,500円)・事務手数料: 11,000円(内消費税1,000円)　・鍵交換料: 16,500円(内消費税1,500円)・保証会社: 加入要（ジェイリース）　家賃総額60％（更新料あり1万円）又は100％（更新料なし）学生1万円（更新料なし）　＊最低保証料25,000円 ＊保証会社収納代行必須＊各プラン月額400円（引落手数料も含まれます。）・解約予告: 1ヶ月前・更新事務手数料2年毎22,000円(内消費税2,000円)営業時間10：00～18：00店休日　日曜日　（年末年始・GW・お盆　はお休みします）",代理,高木,"
										TEL：092-737-7051
										メールアドレス：kanri@inet-hre.com
",西
2.2,99306095,2022年12月05日,2022年12月19日,福岡市西区小戸４丁目1-11  mapを見る,パークサイドソシアル小戸B  203,筑肥線姪浜駅 徒歩13分 駅までmap 福岡市空港線姪浜駅 徒歩13分 駅までmap 筑肥線下山門駅 徒歩16分 駅までmap ,壁芯22㎡ / 約6.66坪,nan,1DK,和6,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,実費,無,nan,無,3000円,無,有 ジェイリース※契約者や条件によっては、内容が変更になる場合があります。,"家賃総額60％（更新料あり1万円）又は100％（更新料なし）学生1万円（更新料なし） ＊最低保証料25,000円 ＊保証会社収納代行必須 ＊各プラン月額400円（引落手数料も含まれます。）",有※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,町費：300円 / 月くらシード24M：800円 / 月火災保険：800円 / 月,定期借家,3年,nan,巡回,nan,木造,nan,nan,地上2階建,2階部分,1984[S59]年4月,空家,即時　,プロパンガス　 エアコン　 給湯　 バス・トイレ別　 ガスコンロ設置可　 バルコニー　 和室有　 押入れ　,ペット不可　 フリーレント（1ヶ月）　 事務所使用可　 高齢者相談　 保証人不要　,"初期費用減額プランあり！□契約内容□・契約開始日より12ヶ月未満での解約は家賃2ヶ月分、　24ヶ月未満での解約は家賃1ヶ月分を申し受けます。・退去時ハウスクリーニング代として家賃１ヶ月分+故意過失による損傷損耗は実費。・連帯保証人様の極度額は賃料・共益費を合算した36ヵ月分となります。・外国籍プラン　初回保証料80％（最低保証料30,000円）毎月：1,000円・消毒代: 16,500円(内消費税1,500円)・事務手数料:5,000円(内消費税500円)・鍵交換料: 16,500円(内消費税1,500円)・保証会社: 加入要（ジェイリース）家賃総額60％（更新料あり1万円）又は100％（更新料なし）学生1万円（更新料なし）＊最低保証料25,000円＊保証会社収納代行必須＊各プラン月額400円（引落手数料も含まれます。）＊外国籍プラン利用の場合、初回80％（最低保証料30,000円）毎月：1,000円・解約予告: 1ヶ月前・定借3年・高齢者プラン有（65歳以上対象上限なし）　月額1,650円（税込）　保証会社：ナップ賃貸保証　　初回保証料：100％+330円　更新料：1年毎15,000円　収納代行必須　口座振替手数料330円初期費用減額プラン（初期費用1万円プランの場合）【iPac】詳細　家賃・・・・・契約月分フリーレント共益費・・・・契約月分フリーレント町費・・・・・契約月分フリーレント　くらシード24・契約月分フリーレント保険料・・・・800円/月額（ipac費用に含む為、契約月請求なし））鍵交換代・・・・・入居時鍵交換代：家主負担　保証会社・・・初回保証料：家主負担　＊更新料10,000円＊保証会社収納代行必須＊月額400円（引落手数料も含まれます。）事務手数料・・無しパック料・・・10,000円【iPac特約】・12ケ月未満での解約は家賃の2ケ月分、24ケ月未満は1ケ月分の違約金。・解約時、クリーニング代として家賃1ケ月分、故意過失やタバコのヤニ汚れは実費・ペット飼育不可・24ケ月未満での解約はフリーレント期間分の家賃等を請求いたします。空室募集専用サイト　⇒　https://inet.bukkaku.jp/営業時間10：00～18：00店休日　日曜日　（年末年始・GW・お盆　はお休みします）",代理,西澤,"
										TEL：092-737-7051
",西
3.2,99259105,2022年12月05日,2022年12月19日,福岡市西区福重３丁目12-2  mapを見る,フォーチュンパレス新室見  302,新室見バス停 徒歩3分 福岡市空港線姪浜駅 徒歩19分 駅までmap 福岡市七隈線橋本駅 徒歩29分 駅までmap ,壁芯20.25㎡ / 約6.13坪,nan,ワンルーム,洋7, 北西,nan,福岡市立福重小学校　距離431ｍ,福岡市立内浜中学校　距離1144ｍ,空無,自走（平置きも含む）,　,nan,nan,無,無,実費,無,nan,無,4000円,無,有 日本セーフティ※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,旧賃料22000円 ,安心サポート入会：5000円退去時清掃代：5万5000円鍵交換代：1万9800円,nan,安心サポート：1500円 / 月水道代：2750円 / 月町費：300円 / 月,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上4階建,3階部分,1991[H3]年3月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 ＩＨクッキングヒーター　 室内洗濯機置場　 フローリング　 バルコニー　 ＴＶモニタ付きインターホン　 駐輪場　 玄関収納　 敷地内ゴミ置き場　,ペット不可　 フリーレント（1ヶ月）　 事務所使用可　,"【初期費用】鍵交換代：18,000円（税別）消毒代(必須)：12,500円（税別）保証会社：保証人有40％　無50％事務手数料：12,000円（税別）安心サポート：初回入会金5,000円(簡易消火器付)月額1,500円※安心サポートには24時間緊急サポートと家財保険が含まれます。",代理,nan,"
",西
2.7,99225357,2022年12月05日,2022年12月19日,福岡市西区内浜２丁目1-17  mapを見る,PLEAST姪浜Ⅱ  205,福岡市空港線姪浜駅 徒歩8分 駅までmap 都橋バス停 徒歩2分 ,壁芯21㎡ / 約6.35坪,nan,1DK,nan,nan,nan,福岡市立内浜小学校　距離527ｍ,福岡市立内浜中学校　距離550ｍ,無,nan,　,nan,nan,無,無,実費,無,nan,無,3000円,無,有 全保連・JID・日本セーフティー※契約者や条件によっては、内容が変更になる場合があります。,nan,有、14000円、2年、家財火災保険（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,鍵交換代：1万6500円,nan,トラブルサポート24：880円 / 月水道料：3000円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,2階部分,1988[S63]年3月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 収納スペース　 洗濯機置場　 フローリング　 バルコニー　 出窓　 全居室フローリング　,日当り良好　 事務所使用可　,事務所利用可,代理,nan,"
",西
6.5,99104014,2022年12月05日,2022年12月19日,福岡市西区姪の浜５丁目４－２５  mapを見る,エルハイム内浜  306,福岡市空港線姪浜駅 徒歩7分 駅までmap 福岡市七隈線橋本駅 徒歩50分 駅までmap 福岡市空港線室見駅 徒歩28分 駅までmap ,56.83㎡ / 約17.19坪,nan,2LDK,ＬＤＫ13／和6／洋6, 南,nan,nan,nan,空有　9900円,nan,　,nan,nan,無,無,nan,無,nan,無,2000円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,3階部分,1985[S60]年7月,空家,相談　,都市ガス　 電気　 上水道　 下水道　 トイレ　 バス・トイレ別　 シャワー　 室内洗濯機置場　 バルコニー　 駐輪場　 独立洗面脱衣所　,南向き　,内浜小学校徒歩圏内！1本道でウエストコート姪浜まで行けます！南向きで日当たり良好ですね！敷地内駐車場も空きあります！駐車場の空きについては要確認,専任媒介,nan,"
",西
4.7,99276132,2022年12月06日,2022年12月20日,福岡市西区愛宕２丁目１６－４  mapを見る,アーバンシティオ愛宕  708,福岡市空港線室見駅 徒歩10分 駅までmap 福岡市空港線姪浜駅 徒歩11分 駅までmap 福岡市空港線藤崎駅 徒歩21分 駅までmap ,24.15㎡ / 約7.31坪,nan,ワンルーム,nan, 北東,nan,nan,nan,空有　1万1000円,nan,　,nan,1万円,無,無,nan,無,nan,無,4000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上12階建,7階部分,2006[H18]年5月,空家,相談　2022年10月27日,都市ガス　 電気　 上水道　 下水道　 エアコン　 給湯　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＢＳ端子　 ＣＳ　 ＩＨクッキングヒーター　 室内洗濯機置場　 フローリング　 照明器具付き　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　,nan,バストイレ別なので、安心です。IHコンロはお掃除が簡単です。シャワートイレも付いています。エレベーターでラクラク。嬉しい室内洗濯機置き場。建物はしっかりとした造りのＲＣ構造。駐輪場もあります。駐車場の空きについては要確認,専任媒介,nan,"
",西
6.6,98935101,2022年12月06日,2022年12月20日,福岡市西区姪の浜６丁目１－１２  mapを見る,ウェルスグローリー姪浜  201,福岡市空港線姪浜駅 徒歩8分 姪浜（西鉄ストア側）バス停 徒歩2分 駅までmap 筑肥線姪浜駅 徒歩8分 駅までmap ,43.32㎡ / 約13.10坪,nan,2DK,洋5.8／洋6／ＤＫ6, 南,nan,nan,nan,空無,nan,　,nan,nan,無,1ヶ月 / 6.6万円,nan,無,nan,無,3000円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＳＲＣ,nan,nan,地上9階建,2階部分,1989[H1]年3月,空家,相談　,都市ガス　 電気　 上水道　 エアコン　 給湯　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 ＢＳ端子　 システムキッチン　 シャンプードレッサー　 室内洗濯機置場　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 出窓　 ２口コンロ　 独立洗面脱衣所　,リノベーション　 南向き　,女性にもうれしいシャンプードレッサー付き。都市ガスなので月々の支払いが抑えやすいですよ。シューズボックス付きで玄関すっきり。来客時も安心ですね。お料理好きには嬉しい2口コンロ。南向きで日当たり良好。駐車場の空きについては要確認,専任媒介,nan,"
",西
5.6,99259393,2022年12月06日,2022年12月20日,福岡市西区下山門１丁目6-19  mapを見る,Ｖｉｏｌｅｔｔｅ  105,筑肥線下山門駅 徒歩13分 駅までmap 筑肥線姪浜駅 徒歩14分 駅までmap 福岡市空港線姪浜駅 徒歩14分 駅までmap ,24.52㎡ / 約7.42坪,nan,ワンルーム,nan,nan,nan,nan,nan,空有　1万円,nan,　,nan,nan,無,1ヶ月,nan,無,nan,無,3000円,無,有 初回５０％～１００％※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,旧賃料5500円 ,nan,nan,２４サポート：880円 / 月月額保険：740円 / 月,nan,1年,nan,巡回,nan,木造,nan,nan,地上2階建,1階部分,2022[R4]年3月,空家,相談　,プロパンガス　 エアコン　 追焚機能　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 システムキッチン　 洗面台　 シャンプードレッサー　 室内洗濯機置場　 浴室乾燥機　 ロフト　 フローリング　 ディンプルキー　 複層ガラス　 バルコニー　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　,角部屋　,駐車場は軽区画,一般媒介,nan,"
",西
11.0,98809184,2022年12月06日,2022年12月20日,福岡市西区愛宕２丁目15-6  mapを見る,アクシス愛宕  601,福岡市空港線姪浜駅 徒歩10分 駅までmap 福岡市空港線室見駅 徒歩12分 駅までmap ,81.86㎡ / 約24.76坪,nan,4LDK,その他13.6／洋8／洋6, 南西,nan,nan,nan,空無,nan,　,nan,nan,1ヶ月,2ヶ月,nan,無,nan,無,nan,無,nan,nan,有、22000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,オゾン消毒費：1万8000円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上9階建,6階部分,1995[H7]年10月,空家,相談　,都市ガス　 バス・トイレ別　 カウンターキッチン　 食器乾燥機　 洗面所　 洗面台　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 ３面バルコニー　 エレベーター　 ＴＶモニタ付きインターホン　 駐輪場　 出窓　,日当り良好　 閑静住宅街　 分譲タイプ　 角部屋　,nan,代理,nan,"
",西
6.5,99299564,2022年12月05日,2022年12月19日,福岡市西区姪の浜５丁目４－２５  mapを見る,エルハイム内浜  404,福岡市空港線姪浜駅 徒歩7分 駅までmap 福岡市七隈線橋本駅 徒歩50分 駅までmap 福岡市空港線室見駅 徒歩28分 駅までmap ,56.83㎡ / 約17.19坪,nan,2LDK,ＬＤＫ13／和6／洋6, 南,nan,nan,nan,空有　9900円,nan,　,nan,nan,無,無,nan,無,nan,無,2000円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,4階部分,1985[S60]年7月,空家,相談　,都市ガス　 電気　 上水道　 下水道　 トイレ　 バス・トイレ別　 シャワー　 ガスコンロ設置可　 室内洗濯機置場　 バルコニー　 駐輪場　 独立洗面脱衣所　,角部屋　 最上階　 南向き　,嬉しい角部屋。来客時に助かる脱衣所あり。建物はしっかりとした造りのＲＣ構造。女性の方も安心な室内洗濯機置きがあります。都市ガスなので光熱費を抑えられますね。眺望良好。駐車場の空きについては要確認,専任媒介,nan,"
",西
11.0,99318576,2022年12月05日,2022年12月19日,福岡市西区愛宕南２丁目12-14  mapを見る,ライオンズマンション姪浜  101,筑肥線姪浜駅 徒歩10分 駅までmap 福岡市空港線姪浜駅 徒歩10分 駅までmap 福岡市空港線室見駅 徒歩11分 駅までmap 西鉄バス　愛宕一丁目 6分,壁芯62.89㎡ / 約19.02坪,7.37㎡,3LDK,ＬＤＫ12.5／和6／洋6／洋5,無 南,nan,福岡市立姪浜小学校　距離1203ｍ,福岡市立内浜中学校　距離1479ｍ,空無,nan,　,nan,nan,1ヶ月,2ヶ月,実費,無,nan,無,無,無,有 ニッポンインシュア※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,定期借家,10年,nan,nan,nan,ＲＣ,nan,nan,地上8階建,1階部分,1989[H1]年5月,居住中,期日指定　2022年12月26日,都市ガス　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 システムキッチン　 食器洗浄乾燥機　 洗面所　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 テラス（11.9㎡）　 専用庭（7.37㎡）　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 独立洗面脱衣所　 和室有　 インターネット対応　 シューズボックス　 押入れ　 ３口コンロ以上　 敷地内ゴミ置き場　,ペット不可　 二人入居可　 分譲タイプ　 角部屋　 子供可　,nan,代理,nan,"
",西
