家賃,物件番号,情報更新日,次回更新予定日,所在地,建物名,沿線・駅・交通,専有面積,専用庭面積,間取り,間取り内訳,バルコニー,サービスルーム数,小学校区,中学校区,駐車場,駐車場：形式,駐車場：状況,駐車場備考,駐車場敷金,敷金,礼金,精算方式,保証金,保証金償却,管理費,共益費,雑費,家賃保証会社,家賃保証・保証費用等,保険,更新料,その他一時金,施設費用,その他費用,賃貸借区分,契約期間,特優賃区分,管理員の勤務形態,敷地延長,建物構造,建物工法,最適用途,階建,階,築年月,現況,入居可能時期,設備,特記事項,備考,取引態様,担当者,担当者連絡先,市区
5.7,99312890,2022年12月05日,2022年12月19日,福岡市城南区東油山１丁目8-未定  mapを見る,仮称 プレステージ城南区東油山  202,油山団地口バス停 徒歩1分 ,31.13㎡ / 約9.42坪,nan,1LDK,ＬＤＫ8.6／洋3.2, 西,nan,nan,nan,空有　7700円,自走（平置きも含む）,　,nan,nan,無,無,実費,無,nan,無,4000円,無,有 スマート保証※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,トーマスclub：880円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,2階部分,2023[R5]年2月（新築）,未完成,予定　2023年2月下旬,プロパンガス　 冷房　 暖房　 エアコン　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 システムキッチン　 カウンターキッチン　 洗面台　 室内洗濯機置場　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　 インターネット対応　 シューズボックス　 敷地内ゴミ置き場　,ペット相談可　 小型犬可　 猫可　,■ペット飼育条件■・礼金１ヶ月追加・小型犬もしくは猫1匹のみ・飼養細則・誓約書内容を遵守できる方のみ・無断飼育発覚時は無断飼育違約金として賃料1ヶ月分(破損汚損等の補修費別途実費)■短期解約違約金■12ヶ月未満は賃料2ヶ月・24ヶ月未満は賃料1ヶ月■注意事項■・町費未定・入居開始日や内装仕様など工事内容の変更に伴い、事前告知なく変更が生じる場合がございます（R4.12.5 工事遅延に伴い、入居開始時期が2月上旬から下旬へ変更となりました）,代理,nan,"
",城南
2.5,99269410,2022年12月06日,2022年12月20日,福岡市城南区長尾５丁目３０－６  周辺mapを見る,アイル城南Ｂ  B102,長尾五丁目バス停 徒歩3分 福岡市七隈線六本松駅 徒歩29分 ,22.3㎡ / 約6.75坪,nan,1K,洋 6　K 3,nan,nan,nan,nan,空有　7700円,nan,　,nan,nan,無,1ヶ月 / 2.5万円,nan,無,nan,無,2000円,300円,nan,nan,有、15000円、2年、家財（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,定期借家,2年,nan,nan,nan,木造,nan,nan,地上2階建,1階部分,1997[H9]年10月,空家,相談　,プロパンガス　 エアコン　 給湯　 バス・トイレ別　 シャワー　 収納スペース　 ガスコンロ設置可　 洗濯機置場　 フローリング　 バルコニー　 駐輪場　,閑静住宅街　 角部屋　,nan,専任媒介,nan,"
",城南
3.2,98885844,2022年12月05日,2022年12月19日,福岡市城南区茶山６丁目１４－１１  mapを見る,レジデンスオーク  202,福岡市七隈線茶山駅 徒歩5分 茶山バス停 徒歩1分 駅までmap 福岡市七隈線金山駅 徒歩9分 駅までmap ,25.52㎡ / 約7.72坪,nan,1DK,洋6／ＤＫ7, 南,nan,nan,nan,空有　9900円,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,2階部分,1979[S54]年2月,空家,相談　,都市ガス　 電気　 上水道　 エアコン　 バス・トイレ同　 シャワー　 ＣＡＴＶ　 洗面台　 室内洗濯機置場　 オートロック　 駐輪場　,リノベーション　 南向き　,駐車場の空きについては要確認,専任媒介,nan,"
",城南
2.3,99082979,2022年12月05日,2022年12月14日,福岡市城南区松山２丁目36-9  mapを見る,アトラス松山  106,福岡市七隈線七隈駅 徒歩5分 駅までmap 福岡市七隈線金山駅 徒歩13分 駅までmap 福岡市七隈線福大前駅 徒歩13分 駅までmap ,20㎡ / 約6.05坪,nan,1K,nan,nan,nan,福岡市立金山小学校　距離731ｍ,福岡市立梅林中学校　距離1507ｍ,近隣確保,自走（平置きも含む）,　,nan,nan,無,無,実費,無,nan,無,2000円,無,有 Casa※契約者や条件によっては、内容が変更になる場合があります。,50％,有、18000円、2年、フレックス少額短期保険（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,nan,nan,1年,nan,nan,nan,鉄骨造,nan,nan,地上2階建,1階部分,1997[H9]年3月,空家,相談　,冷房　 暖房　 エアコン　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 ガスコンロ設置可　 洗濯機置場　 ロフト　 フローリング　 バルコニー　 駐輪場　 バイク置場(屋外）　 インターネット使い放題　 全居室フローリング　 シューズボックス　,ペット不可　 高齢者相談　 保証人不要　,現状優先,代理,nan,"
",城南
1.8,99251541,2022年12月05日,2022年12月19日,福岡市城南区西片江２丁目15-5  mapを見る,ソフィー城南  202,福岡市七隈線福大前駅 徒歩7分 駅までmap ,16.6㎡ / 約5.02坪,nan,1K,洋6／ロフト3, 南西,nan,nan,nan,無,nan,　,nan,nan,無,無,実費,無,nan,無,3000円,無,有 全保連・ＣＡＳＡ※契約者や条件によっては、内容が変更になる場合があります。,nan,有、2年、東京海上ウエスト（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,水道代：2500円 / 月町費：200円 / 月緊急サポート：660円 / 月,nan,2年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,1987[S62]年1月,空家,即時　,都市ガス　 エアコン　 給湯　 バス・トイレ同　 シャワー　 ＣＡＴＶ　 収納スペース　 家電付き　 ＩＨクッキングヒーター　 ロフト　 フローリング　 照明器具付き　 バルコニー　 24時間換気システム　 インターネット使い放題　 火災報知機　 全居室フローリング　 インターネット対応　 ＣＡＴＶインターネット　 全室照明付　 敷地内ゴミ置き場　,ペット不可　 日当り良好　 閑静住宅街　 フリーレント（1ヶ月）　 最上階　 高齢者相談　 眺望良好　 保証人不要　,家具家電付き♪外国籍の方OK☆U-COMが提供するネット環境が無料で使用できます。つまりネット無料なのです。,代理,nan,"
",城南
2.9,99264055,2022年12月05日,2022年12月19日,福岡市城南区七隈６丁目2-15  mapを見る,フォルム福大西  405,福岡市七隈線七隈駅 徒歩6分 駅までmap 福岡市七隈線福大前駅 徒歩9分 駅までmap 福岡市七隈線梅林駅 徒歩10分 駅までmap ,21.68㎡ / 約6.56坪,nan,1K,nan, 3.41㎡,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,有 確認ください（全保連：月額合計100％ジェイリース：月額合計80％日本セーフティー：月額合計80％～100）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、17000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：1万9800円,nan,水町費：2000円 / 月シード24：840円 / 月口座振替料：400円 / 月共益費：3000円 / 月,nan,1年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,4階部分,1990[H2]年5月,空家,即時　,エアコン　 給湯　 トイレ　 バス・トイレ別　 収納スペース　 洗濯機置場　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 出窓　 オール電化　 カードキー　 シューズボックス　,分譲タイプ　 角部屋　,退去時クリーニング29000円,代理,nan,"
",城南
3.5,99270169,2022年12月06日,2022年12月20日,福岡市城南区西片江２丁目３－１７  mapを見る,レイクサイドマンション  105,福岡市七隈線福大前駅 徒歩5分 駅までmap 福岡市七隈線梅林駅 徒歩12分 駅までmap 福岡市七隈線七隈駅 徒歩17分 駅までmap ,22.8㎡ / 約6.90坪,nan,1K,洋7.5, 東,nan,nan,nan,空無,nan,　,nan,nan,無,無,nan,無,nan,3000円,nan,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,オゾン消毒費：1万8000円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,1階部分,1994[H6]年12月,空家,相談　,プロパンガス　 エアコン　 バス・トイレ別　 ＣＡＴＶ　 ガスコンロ設置可　 室内洗濯機置場　 フローリング　 照明器具付き　 バルコニー　 ＴＶモニタ付きインターホン　,日当り良好　 閑静住宅街　,nan,代理,nan,"
",城南
3.2,99205889,2022年12月06日,2022年12月20日,福岡市城南区西片江２丁目３－１７  mapを見る,レイクサイドマンション  203,福岡市七隈線福大前駅 徒歩5分 駅までmap 福岡市七隈線梅林駅 徒歩12分 駅までmap 福岡市七隈線七隈駅 徒歩17分 駅までmap ,22.8㎡ / 約6.90坪,nan,1K,洋7.5, 東,nan,nan,nan,空無,nan,　,nan,nan,無,無,nan,無,nan,3000円,nan,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,オゾン消毒費：1万8000円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,2階部分,1994[H6]年12月,空家,相談　,プロパンガス　 エアコン　 バス・トイレ別　 ＣＡＴＶ　 ガスコンロ設置可　 室内洗濯機置場　 フローリング　 照明器具付き　 バルコニー　 ＴＶモニタ付きインターホン　,日当り良好　 閑静住宅街　,nan,代理,nan,"
",城南
2.3,99298085,2022年12月05日,2022年12月19日,福岡市城南区神松寺３丁目5-3  mapを見る,グリームスK  202,神学校前バス停 徒歩1分 片江小学校前バス停 徒歩6分 福岡市七隈線福大前駅 徒歩22分 駅までmap ,21.39㎡ / 約6.47坪,nan,1K,洋6／Ｋ2.5／ロフト1.5, 南西,nan,nan,nan,無,nan,　,nan,nan,無,無,実費,無,nan,無,無,無,"有 ふれんずサポート保証（単身特約10,000円別途必要）※契約者や条件によっては、内容が変更になる場合があります。","20,000円",有、17000円、2年、東京海上ウエスト少額短期保険（例）※契約者や条件によっては、内容が変更になる場合があります。,無,退去時清掃代：2万3000円鍵交換代：1万8700円,nan,nan,nan,1年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,1994[H6]年2月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 洗濯機置場　 ロフト　 フローリング　 バルコニー　 駐輪場　 バイク置場(屋外）　 火災報知機　 全居室フローリング　 押入れ　 キッチンに窓　 敷地内ゴミ置き場　,ペット不可　 角部屋　 最上階　 高齢者相談　 内装リフォーム　,神学校バス停まで徒歩１分！ エアコン付き敷金・礼金なし・初期費用を抑えたい方にお勧めです！！  角部屋・2面採光で明るいお部屋です♪１．５帖のロフトが付いています！,専任媒介,nan,"
",城南
2.7,99202986,2022年12月05日,2022年12月19日,福岡市城南区梅林２丁目21-8  mapを見る,ヌーベル梅林  102,福岡市七隈線梅林駅 徒歩4分 駅までmap ,20㎡ / 約6.05坪,nan,ワンルーム,洋10, 東,nan,nan,nan,無,nan,　,nan,nan,無,無,実費,無,nan,無,2000円,200円,有 全保連もしくはジェイリース※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年、全管協少額短期保険（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換：2万2000円,nan,nan,nan,2年,nan,巡回,nan,木造,nan,nan,地上2階建,1階部分,1988[S63]年11月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 ガスコンロ設置可　 洗濯機置場　 バルコニー　 駐輪場　 出窓　 シャッター(雨戸）　 ＣＡＴＶインターネット　 ダブルロックキー　 キッチンに窓　 敷地内ゴミ置き場　,日当り良好　 閑静住宅街　 角部屋　 フリーレント　 事務所使用可　,◯J-comインターネット無料Wi-Fi(40M)◯詳細はお問合せ下さい。◯2022年3月より外壁等大規模修繕工事着工☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★【仲介業者の皆様へのお願い】物件確認・申込等はITANDI BBからお願い致します。相談事項等のみお電話にて、お問合せ下さい。https://itandibb.com/rent/list/management_company.ids[]=3713☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★,代理,深川,"
										TEL：080-1539-3011
",城南
5.9,99312909,2022年12月05日,2022年12月19日,福岡市城南区東油山１丁目8-未定  mapを見る,仮称 プレステージ城南区東油山  307,油山団地口バス停 徒歩1分 ,31.13㎡ / 約9.42坪,nan,1LDK,ＬＤＫ8.6／洋3.4, 東,nan,nan,nan,空有　7700円,自走（平置きも含む）,　,nan,nan,無,無,実費,無,nan,無,4000円,無,有 スマート保証※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,トーマスclub：880円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,3階部分,2023[R5]年2月（新築）,未完成,予定　2023年2月下旬,プロパンガス　 冷房　 暖房　 エアコン　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 システムキッチン　 カウンターキッチン　 洗面台　 室内洗濯機置場　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　 インターネット対応　 シューズボックス　 敷地内ゴミ置き場　,ペット相談可　 小型犬可　 猫可　 角部屋　,■ペット飼育条件■・礼金１ヶ月追加・小型犬もしくは猫1匹のみ・飼養細則・誓約書内容を遵守できる方のみ・無断飼育発覚時は無断飼育違約金として賃料1ヶ月分(破損汚損等の補修費別途実費)■短期解約違約金■12ヶ月未満は賃料2ヶ月・24ヶ月未満は賃料1ヶ月■注意事項■・町費未定・入居開始日や内装仕様など工事内容の変更に伴い、事前告知なく変更が生じる場合がございます（R4.12.5 工事遅延に伴い、入居開始時期が2月上旬から下旬へ変更となりました）,代理,nan,"
",城南
2.5,99295170,2022年12月06日,2022年12月20日,福岡市城南区片江１丁目２－２８  mapを見る,白壁の舎  205,福岡市七隈線七隈駅 徒歩23分 駅までmap 福岡市七隈線福大前駅 徒歩28分 駅までmap 福岡市七隈線金山駅 徒歩32分 駅までmap ,23.45㎡ / 約7.09坪,nan,1K,洋8, 南,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上3階建,2階部分,1986[S61]年2月,空家,相談　,プロパンガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 ガスコンロ設置可　 洗濯機置場　 フローリング　 バルコニー　,南向き　,nan,専任媒介,nan,"
",城南
4.3,99304120,2022年12月05日,2022年12月19日,福岡市城南区西片江１丁目22-未定  mapを見る,仮称）casamento西片江1丁目AP  103,福岡市七隈線福大前駅 徒歩11分 駅までmap 福岡市七隈線七隈駅 徒歩21分 駅までmap 福岡市七隈線梅林駅 徒歩23分 駅までmap ,壁芯22.32㎡ / 約6.75坪,nan,1K,洋6.7,無,nan,福岡市立南片江小学校　距離1222ｍ,福岡市立片江中学校　距離701ｍ,無,nan,　,nan,nan,無,無,nan,無,nan,無,5000円,無,有 ジェイリース（学生プラン1万円）※契約者や条件によっては、内容が変更になる場合があります。,家賃総額60％(更新料1万円),有※契約者や条件によっては、内容が変更になる場合があります。,旧賃料22000円 ,nan,nan,保険料：800円 / 月くらシード24M：800円 / 月町費：100円 / 月,nan,2年,nan,nan,nan,木造,nan,nan,地上2階建,1階部分,2022[R4]年12月（新築）,未完成,予定　2023年1月中旬,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 収納スペース　 ＩＨクッキングヒーター　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 ディンプルキー　 複層ガラス　 オートロック　 宅配ボックス　 24時間換気システム　 インターネット使い放題　 火災報知機　 全居室フローリング　 ＣＡＴＶインターネット　 ダブルロックキー　 防犯ガラス　 シューズボックス　 敷地内ゴミ置き場　,ペット不可　 日当り良好　 閑静住宅街　 フリーレント（1ヶ月）　,"12月下旬完成予定□契約内容□・契約開始日より12ヶ月未満での解約は家賃2ヶ月分、　24ヶ月未満での解約は家賃1ヶ月分を申し受けます。・退去時ハウスクリーニング代として家賃１ヶ月分+故意過失による損傷損耗は実費。・消毒代: 16,500円・事務手数料: 11,000円・鍵交換料: 22,000円・保険料: 800円/月・保証会社: 加入要（ジェイリース）　家賃総額60％(更新料1万円)又は家賃総額100％　400円/月額保証料　学生プラン（初回10,000円）・解約予告: 1ヶ月前初期費用減額プラン【iPac】詳細家賃・・・・契約月日割りフリーレント共益費/・・契約月日割りフリーレント町費・・・契約月日割りフリーレントくらシード24・契約月フリーレント保険代・・・パック料含む(800円/月)鍵代・・・・家主負担 　保証料・・・家主負担　※保証会社更新料有りパック料・10,000円注1．追加特約：契約開始日より2年未満解約はFR期間分賃料をお支払い頂きます。注2.   プラン利用時の契約日は最長2月1日になります。営業時間10：00～18：00店休日　日曜日　（年末年始・GW・お盆　はお休みします）",代理,斉藤,"
										TEL：092-737-7051
										メールアドレス：kanri@inet-hre.com
",城南
4.4,99127769,2022年12月05日,2022年12月19日,福岡市城南区鳥飼５丁目6-3  mapを見る,グレース城南  415,福岡市七隈線別府駅 徒歩5分 駅までmap 福岡市七隈線六本松駅 徒歩8分 駅までmap 福岡市空港線唐人町駅 徒歩23分 駅までmap ,25.11㎡ / 約7.60坪,nan,1K,洋7.5, 東,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,有 ジャックス※契約者や条件によっては、内容が変更になる場合があります。,"月額賃料の50％（1年毎更新10,500円）",有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,鍵交換代：1万9800円室内消毒：1万6500円,nan,24時間サポート：1000円 / 月水町費：3000円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上6階建,4階部分,1990[H2]年2月,空家,即時　,冷房　 暖房　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 駐輪場　 オール電化　 インターネット使い放題　 防犯カメラ　 シューズボックス　 敷地内ゴミ置き場　,ペット不可　 フリーレント（1ヶ月）　,"保証会社加入義務有初期費用10,000円パック使用可。（共益費・水町費・24時間サポートは別途必要になります）パック使用の場合、保証会社はジェイリース50％（1年毎更新10,000円）になります。短期解約違約金：1年未満、総賃料2ヶ月分　1年以上2年未満、総賃料1ヶ月分退去時ハウスクリーニング代：総賃料1ヶ月分※故意・過失実費更新事務手数料：8,000円（税別）／2年毎",一般媒介,nan,"
",城南
6.0,99312902,2022年12月05日,2022年12月19日,福岡市城南区東油山１丁目8-未定  mapを見る,仮称 プレステージ城南区東油山  505,油山団地口バス停 徒歩1分 ,31.39㎡ / 約9.50坪,nan,1LDK,ＬＤＫ8.7／洋3.9, 東,nan,nan,nan,空有　7700円,自走（平置きも含む）,　,nan,nan,無,無,実費,無,nan,無,4000円,無,有 スマート保証※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,トーマスclub：880円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,5階部分,2023[R5]年2月（新築）,未完成,予定　2023年2月下旬,プロパンガス　 冷房　 暖房　 エアコン　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ウォークインクローゼット　 システムキッチン　 洗面台　 室内洗濯機置場　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　 インターネット対応　 シューズボックス　 敷地内ゴミ置き場　,ペット相談可　 小型犬可　 猫可　 角部屋　 最上階　,■ペット飼育条件■・礼金１ヶ月追加・小型犬もしくは猫1匹のみ・飼養細則・誓約書内容を遵守できる方のみ・無断飼育発覚時は無断飼育違約金として賃料1ヶ月分(破損汚損等の補修費別途実費)■短期解約違約金■12ヶ月未満は賃料2ヶ月・24ヶ月未満は賃料1ヶ月■注意事項■・町費未定・入居開始日や内装仕様など工事内容の変更に伴い、事前告知なく変更が生じる場合がございます（R4.12.5 工事遅延に伴い、入居開始時期が2月上旬から下旬へ変更となりました）,代理,nan,"
",城南
1.8,99163751,2022年12月06日,2022年12月20日,福岡市城南区田島２丁目19-16  周辺mapを見る,レジデンス田島ソフィー２１  203,福岡市七隈線別府駅 徒歩8分 別府６丁目バス停 徒歩5分 福岡市七隈線茶山駅 徒歩10分 ,19㎡ / 約5.75坪,nan,1K,洋 7.5　K 2,nan,nan,nan,nan,無,nan,　,nan,nan,無,1ヶ月,nan,無,nan,無,2000円,300円,nan,nan,有、15000円、2年、家財（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,定期借家,2年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,1990[H2]年1月,空家,即時　,エアコン　 給湯　 バス・トイレ同　 シャワー　 ＣＡＴＶ　 収納スペース　 ガスコンロ設置可　 洗濯機置場　 フローリング　 駐輪場　,nan,家賃２万円以内♪,専任媒介,nan,"
",城南
5.7,99312899,2022年12月05日,2022年12月19日,福岡市城南区東油山１丁目8-未定  mapを見る,仮称 プレステージ城南区東油山  205,油山団地口バス停 徒歩1分 ,31.39㎡ / 約9.50坪,nan,1LDK,ＬＤＫ8.7／洋3.9, 東,nan,nan,nan,空有　7700円,自走（平置きも含む）,　,nan,nan,無,無,実費,無,nan,無,4000円,無,有 スマート保証※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,トーマスclub：880円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,2階部分,2023[R5]年2月（新築）,未完成,予定　2023年2月下旬,プロパンガス　 冷房　 暖房　 エアコン　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ウォークインクローゼット　 システムキッチン　 洗面台　 室内洗濯機置場　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　 インターネット対応　 シューズボックス　 敷地内ゴミ置き場　,ペット相談可　 小型犬可　 猫可　 角部屋　,■ペット飼育条件■・礼金１ヶ月追加・小型犬もしくは猫1匹のみ・飼養細則・誓約書内容を遵守できる方のみ・無断飼育発覚時は無断飼育違約金として賃料1ヶ月分(破損汚損等の補修費別途実費)■短期解約違約金■12ヶ月未満は賃料2ヶ月・24ヶ月未満は賃料1ヶ月■注意事項■・町費未定・入居開始日や内装仕様など工事内容の変更に伴い、事前告知なく変更が生じる場合がございます（R4.12.5 工事遅延に伴い、入居開始時期が2月上旬から下旬へ変更となりました）,代理,nan,"
",城南
1.8,99297343,2022年12月05日,2022年12月19日,福岡市城南区友丘２丁目7-1  mapを見る,プリオールモア友丘  202,福岡市七隈線茶山駅 徒歩22分 駅までmap 福岡市七隈線別府駅 徒歩27分 駅までmap 福岡市七隈線金山駅 徒歩21分 駅までmap ,壁芯18㎡ / 約5.45坪,nan,1K,洋6／ロフト4,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,有 全保連※契約者や条件によっては、内容が変更になる場合があります。,総額家賃の50％(学生30％),有、アーウィンサポートに含む（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,鍵交換代：1万8700円室内消毒代：1万4300円,nan,アーウィンサポート：1700円 / 月口座振替料：330円 / 月町費：400円 / 月,nan,1年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,1991[H3]年2月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 洗濯機置場　 ロフト　 フローリング　 バルコニー　 ＴＶモニタ付きインターホン　 インターネット使い放題　 インターネット対応　 敷地内ゴミ置き場　,フリーレント　,初期費用安プラン有ドリームプラン利用可！（契約月フリーレント・消毒代・カギ交換代・初回保証料無料） 間取りは現状優先となります。お問合せはアーウィン早良支店までお願いいたします。【空室のお問合せ】PM事業部早良支店　TEL092-852-1717　FAX092-823-3639,代理,清水,"
										TEL：092-852-1717
",城南
1.9,98992320,2022年12月05日,2022年12月19日,福岡市城南区南片江２丁目20-20  mapを見る,コーポ南片江 ,福岡市七隈線福大前駅 徒歩14分 駅までmap 福岡市七隈線七隈駅 徒歩19分 駅までmap 福岡市七隈線梅林駅 徒歩23分 駅までmap ,23㎡ / 約6.96坪,nan,1DK,nan,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,有 日本セーフティー（月額総額の50％（最低保証料：20000円）、更新料12000円/年）※契約者や条件によっては、内容が変更になる場合があります。,nan,無,無,鍵交換代：2万2000円,nan,家財保険（緊急サポー：2000円 / 月代行手数料：660円 / 月共益費：3000円 / 月,nan,1年,nan,巡回,nan,木造,nan,nan,地上2階建,2階部分,1987[S62]年3月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 収納スペース　 ガスコンロ設置可　 洗濯機置場　 フローリング　,ペット相談可　 猫可　 事務所使用可　,退去時クリーニング：22000円,代理,nan,"
",城南
1.3,99314649,2022年12月05日,2022年12月19日,福岡市城南区七隈４丁目23-8  mapを見る,メルヘンコーポ  105,福岡市七隈線七隈駅 徒歩7分 駅までmap 福岡市七隈線金山駅 徒歩8分 駅までmap ,19.44㎡ / 約5.88坪,nan,1K,nan,nan,nan,nan,nan,無,nan,　,nan,nan,無,1ヶ月,nan,無,nan,無,3000円,無,有 Ｊリース、全保連、日本セーフティー、ニッポンインシュア、日本賃貸保証　他相談※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年、火災（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,２４時間サポート：660円 / 月,nan,2年,nan,巡回,nan,木造,nan,nan,地上2階建,1階部分,1983[S58]年2月,空家,相談　,プロパンガス　 冷房　 暖房　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 洗濯機置場　 フローリング　,事務所使用可　,生活保護・ご高齢の方もご相談下さい。（条件変更可）,代理,中村,"
										TEL：092-551-7722
",城南
4.0,99163746,2022年12月06日,2022年12月20日,福岡市城南区長尾３丁目29-25  周辺mapを見る,八千ビル ,長尾１丁目バス停 徒歩8分 ,45.61㎡ / 約13.80坪,nan,2LDK,和 6･6　LDK 8,nan,nan,nan,nan,無,nan,　,nan,nan,無,3ヶ月,nan,無,nan,無,3000円,300円,nan,nan,有、15000円、2年、家財（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,定期借家,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,3階部分,1988[S63]年3月,空家,即時　,プロパンガス　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 ガスコンロ設置可　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 駐輪場　,二人入居可　 角部屋　,コスモス目の前長尾小学校・友泉中校区。スーパー徒歩２分。生活環境便利。,専任媒介,nan,"
										TEL：092-801-7007
",城南
